logged_at,run_id,p1,p2,flag
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P2_Surface_Matches_90d=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P1_Level_WinRate_Career=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P2_Level_Matches_Career=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P2_WinRate_Last10_120d=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,Round_QF=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,Level_25=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P1_Round_WinRate_Career=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P1_Surface_WinRate_90d=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,Round_Q1=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,Player1_Rank=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P1_Level_Matches_Career=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P2_Round_WinRate_Career=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,draw_size=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P1_WinRate_Last10_120d=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,Age_Diff=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,Level_15=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,Player1_Rank_Points=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,Handedness_Matchup_RL=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,Player2_Rank=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,Avg_Age=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P1_Country_RUS=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,Player2_Age=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P2_vs_Lefty_WinRate=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,Round_F=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,Surface_Clay=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P2_Sets_14d=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,Rank_Momentum_Diff_30d=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,H2H_P2_Wins=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,Player2_Rank_Points=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,Player1_Age=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P2_Rank_Volatility_90d=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P1_Days_Since_Last=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,Grass_Season=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P1_Semifinals_WinRate=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,Level_A=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,Level_D=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P1_Country_USA=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P1_Country_GBR=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P1_Country_FRA=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P2_Matches_14d=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P2_Country_USA=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P2_Country_ITA=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,Round_Q2=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P2_Surface_WinRate_90d=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P1_Hand_L=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P2_Hand_L=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P1_Country_ITA=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P2_Rust_Flag=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P1_Rank_Change_90d=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P1_Country_AUS=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P1_Hand_U=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P1_Hand_R=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,Round_RR=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,Avg_Height=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P1_Sets_14d=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P2_Country_Other=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,Round_SF=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P1_vs_Lefty_WinRate=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,Indoor_Season=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,Avg_Rank=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P1_Rust_Flag=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,Avg_Rank_Points=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,Level_F=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,Round_R64=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P2_Country_CZE=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P2_Hand_R=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,Surface_Hard=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P1_Matches_14d=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,Surface_Carpet=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,Round_R128=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P1_Country_SRB=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P2_Hand_U=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P1_Rank_Volatility_90d=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,Level_M=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P2_Country_ESP=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,Handedness_Matchup_LR=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P1_Country_CZE=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P2_Country_SUI=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,Surface_Grass=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,H2H_Total_Matches=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,Level_O=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P1_Hand_A=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P1_Finals_WinRate=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,Rank_Momentum_Diff_90d=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P2_Finals_WinRate=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,Round_Q4=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,Level_G=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,Round_ER=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,Level_S=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,Round_BR=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,Round_Q3=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,Rank_Ratio=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P1_Country_SUI=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,Clay_Season=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P1_Country_GER=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P2_Rank_Change_30d=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P1_Country_ESP=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P2_Hand_A=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,H2H_Recent_P1_Advantage=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P2_Country_AUS=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P2_Country_SRB=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P2_Country_GBR=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P2_Country_ARG=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,Handedness_Matchup_RR=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P1_Rank_Change_30d=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P2_Country_GER=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,Handedness_Matchup_LL=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P2_Country_RUS=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P1_Country_ARG=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,Level_C=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P2_Semifinals_WinRate=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P2_Days_Since_Last=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P1_Peak_Age=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P2_Peak_Age=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,H2H_P1_WinRate=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P1_Country_Other=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,H2H_P1_Wins=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P1_BigMatch_WinRate=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P2_Rank_Change_90d=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P2_BigMatch_WinRate=MISSING
2026-07-10T11:45:16+00:00,run_20260710T113725Z,yanis ghazouani durand,denis constantin spiridon,P2_Country_FRA=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,jannik sinner,novak djokovic,Rank_Points_Diff=9690 (z=13.0)
2026-07-10T13:55:30+00:00,run_20260710T134750Z,jannik sinner,novak djokovic,Player1_Rank_Points=1.345e+04 (z=18.8)
2026-07-10T13:55:30+00:00,run_20260710T134750Z,jannik sinner,novak djokovic,H2H_P2_Wins=5 (z=9.3)
2026-07-10T13:55:30+00:00,run_20260710T134750Z,jannik sinner,novak djokovic,Avg_Rank_Points=8605 (z=13.9)
2026-07-10T13:55:30+00:00,run_20260710T134750Z,jannik sinner,novak djokovic,H2H_Total_Matches=11 (z=12.9)
2026-07-10T13:55:30+00:00,run_20260710T134750Z,jannik sinner,novak djokovic,P2_Country_SRB=1 (z=8.3)
2026-07-10T13:55:30+00:00,run_20260710T134750Z,jannik sinner,novak djokovic,H2H_P1_Wins=6 (z=11.3)
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P2_WinStreak_Current=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P1_WinStreak_Current=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P2_Surface_Matches_30d=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,Height_Diff=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P1_Surface_Matches_30d=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,Player2_Height=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P1_Matches_30d=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P2_Matches_30d=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P2_Surface_Experience=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P2_Form_Trend_30d=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,Player1_Height=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P1_Form_Trend_30d=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,Round_R16=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,Surface_Transition_Flag=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P1_Surface_Matches_90d=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P1_Surface_Experience=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,Rank_Diff=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,Round_R32=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,Rank_Points_Diff=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P2_Level_WinRate_Career=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P2_Surface_Matches_90d=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P1_Level_WinRate_Career=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P2_Level_Matches_Career=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P2_WinRate_Last10_120d=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,Round_QF=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,Level_25=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P1_Round_WinRate_Career=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P1_Surface_WinRate_90d=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,Round_Q1=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,Player1_Rank=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P1_Level_Matches_Career=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P2_Round_WinRate_Career=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,draw_size=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P1_WinRate_Last10_120d=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,Age_Diff=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,Level_15=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,Player1_Rank_Points=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,Handedness_Matchup_RL=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,Player2_Rank=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,Avg_Age=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P1_Country_RUS=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,Player2_Age=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P2_vs_Lefty_WinRate=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,Round_F=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,Surface_Clay=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P2_Sets_14d=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,Rank_Momentum_Diff_30d=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,H2H_P2_Wins=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,Player2_Rank_Points=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,Player1_Age=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P2_Rank_Volatility_90d=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P1_Days_Since_Last=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,Grass_Season=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P1_Semifinals_WinRate=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,Level_A=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,Level_D=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P1_Country_USA=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P1_Country_GBR=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P1_Country_FRA=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P2_Matches_14d=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P2_Country_USA=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P2_Country_ITA=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,Round_Q2=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P2_Surface_WinRate_90d=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P1_Hand_L=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P2_Hand_L=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P1_Country_ITA=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P2_Rust_Flag=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P1_Rank_Change_90d=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P1_Country_AUS=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P1_Hand_U=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P1_Hand_R=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,Round_RR=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,Avg_Height=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P1_Sets_14d=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P2_Country_Other=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,Round_SF=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P1_vs_Lefty_WinRate=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,Indoor_Season=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,Avg_Rank=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P1_Rust_Flag=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,Avg_Rank_Points=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,Level_F=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,Round_R64=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P2_Country_CZE=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P2_Hand_R=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,Surface_Hard=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P1_Matches_14d=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,Surface_Carpet=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,Round_R128=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P1_Country_SRB=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P2_Hand_U=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P1_Rank_Volatility_90d=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,Level_M=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P2_Country_ESP=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,Handedness_Matchup_LR=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P1_Country_CZE=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P2_Country_SUI=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,Surface_Grass=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,H2H_Total_Matches=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,Level_O=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P1_Hand_A=MISSING
2026-07-10T13:55:30+00:00,run_20260710T134750Z,arthur fery,alexander zverev,P1_Finals_WinRate=MISSING
